1950,36,40,52,63,57,30,22,10,26,41,41,26,45,49,34,42,27,42,16,17,21,35,36,33,43,55,37,33,49,45,22,26,34,31,31,15,33,14,23,40,36,40,37,29,31,33,37,30,36,35,4,6,9,28,35,18,10,8,26,36,16,2,15,42,28,33,50,32,16,31,33,22,32,31,23,31,26,33,40,43,50,40,36,40,42,41,59,44,31,40,45,46,51,71,63,30,39,42,39,41,51,42,32,45,47,58,58,63,68,58,51,45,42,49,53,50,68,52,51,54,46,60,64,51,69,81,64,51,67,74,63,71,72,63,68,59,64,55,55,66,71,74,75,79,75,80,86,75,72,76,81,73,79,68,66,71,79,86,89,91,80,68,75,81,74,84,81,70,65,69,79,77,73,89,85,88,86,86,76,82,80,80,82,81,75,84,79,81,86,89,87,80,85,91,72,81,79,87,82,80,73,77,82,86,81,78,80,80,81,83,77,75,75,66,79,73,71,76,76,83,85,85,65,73,76,74,80,79,88,77,72,78,72,78,81,87,84,73,86,85,70,65,71,75,63,70,69,64,73,80,79,80,64,63,68,70,61,67,57,58,65,61,65,55,59,55,44,57,58,62,64,65,77,80,82,76,57,61,62,67,71,71,64,57,61,51,50,52,56,62,58,75,65,59,46,47,47,54,40,47,54,66,67,55,71,75,45,46,46,49,59,61,65,50,44,37,38,44,49,57,53,36,53,58,39,29,32,42,52,52,44,35,35,36,35,34,53,57,32,25,40,45,31,32,32,33,30,31,33,31,29,26,20,22,27,30,34,36,18,3,13,25,29,32,31
,29,40,44,50,29,33,15,16,23,35,39,32,29,32,39,30,36,40,46,52,52,11,33,40,33,24,20,15,15,14,15,26,22,17,25,32,35,46,23,0,10,30,41,41,20,19,36,36,39,40,38,40,37,30,31,40,42,41,30,28,35,34,35,40,44,45,38,23,29,29,43,45,44,40,38,34,35,47,37,38,31,35,42,34,28,42,61,57,53,48,52,48,37,46,44,53,58,59,46,50,46,55,56,52,50,46,42,46,57,48,51,57,54,55,50,58,67,64,67,61,67,61,53,54,62,63,53,65,70,55,49,51,53,72,85,82,54,70,80,81,78,85,61,64,75,85,74,73,67,68,78,85,65,74,71,65,76,66,74,80,75,65,76,77,59,61,75,75,84,89,86,81,77,76,81,75,73,82,75,69,73,69,78,77,83,67,77,86,86,86,87,87,68,80,85,87,83,76,78,75,72,79,80,78,84,85,89,80,70,82,85,83,80,77,69,64,69,75,77,69,85,80,80,76,79,76,73,73,58,64,79,71,72,70,71,69,76,79,74,82,86,84,80,67,62,60,74,70,68,69,70,77,80,73,85,84,82,76,72,70,71,74,75,79,80,70,67,58,54,66,58,48,49,59,65,72,78,79,60,53,57,52,55,51,50,51,61,63,73,74,72,63,47,60,60,67,69,55,59,57,46,42,52,60,35,33,38,33,33,33,43,42,42,51,45,45,58,64,59,45,35,28,25,22,28,41,51,38,32,35,28,28,39,42,44,45,43,54,60,60,58,58,40,32,31,34,16,21,21,3,14,19,14,27,43,40,27,31,24,24,20,17,33,40,38
,47,40,28,29,31,23,10,12,21,24,23,36,37,29,45,41,36,42,31,41,31,31,36,12,26,41,36,33,9,14,26,45,45,44,40,42,33,27,35,30,33,36,24,12,20,20,28,32,25,25,28,35,28,30,34,31,33,41,32,21,28,25,37,38,32,29,34,39,39,44,38,31,25,26,23,36,42,38,42,50,39,36,44,38,46,39,39,42,48,44,47,41,50,47,47,45,50,47,55,63,53,47,49,52,45,57,67,65,70,65,58,73,61,61,62,63,74,64,72,57,52,56,54,49,60,60,49,64,68,73,60,60,56,59,54,55,59,66,70,70,57,55,72,77,65,66,63,71,68,68,77,64,75,79,68,78,77,72,78,82,76,58,68,75,82,85,73,88,76,76,65,75,76,81,85,85,90,76,76,69,77,83,85,88,88,86,91,93,88,78,71,80,89,85,93,92,80,86,89,84,80,75,90,93,75,82,90,89,90,75,83,80,80,84,80,83,85,77,83,83,88,70,86,75,80,80,86,75,76,73,78,82,76,64,66,73,82,90,92,94,88,76,74,76,85,72,76,79,74,61,69,73,77,87,79,83,72,64,73,69,76,75,69,66,65,64,64,68,67,59,71,80,63,70,67,52,60,56,49,42,55,58,47,55,60,65,64,69,58,50,47,48,35,47,57,60,57,42,49,62,58,36,53,55,64,65,59,43,47,48,41,34,36,36,37,34,40,50,56,46,38,42,52,51,56,57,54,51,44,55,49,39,31,33,26,29,37,42,38,38,34,41,46,51,54,34,32,32,29,39,41,38,26,26,27,34,30,40,41,38,33,13,28,29,13
,18,36,33,31,18,28,19,11,25,35,40,32,39,39,46,47,25,42,39,38,31,32,39,52,49,19,31,39,29,27,44,43,12,14,14,29,42,41,35,34,27,26,30,32,37,35,33,29,26,35,48,58,32,29,38,36,39,41,33,18,18,36,57,35,34,25,20,28,18,38,47,47,40,43,43,39,47,40,39,51,58,64,59,52,59,56,47,56,43,46,53,51,55,63,53,48,46,56,62,55,48,58,45,40,55,51,50,49,49,38,43,60,59,59,54,50,49,45,50,57,49,41,60,72,73,76,76,72,83,86,70,80,73,60,57,69,60,70,75,80,79,73,62,71,67,67,67,58,60,64,68,72,67,66,59,79,83,76,77,85,68,69,76,75,75,82,86,87,80,89,91,95,86,73,72,82,85,86,90,78,89,78,88,76,78,87,80,82,78,68,73,81,85,70,85,86,86,94,99,89,82,84,88,76,69,79,85,85,78,85,82,76,70,71,73,75,73,74,82,82,79,75,73,83,83,84,80,78,74,72,70,70,76,79,82,78,85,82,85,90,92,91,86,89,90,90,90,89,68,63,69,65,66,76,72,69,62,67,65,56,64,70,70,73,55,52,64,70,76,78,67,56,73,68,70,80,70,56,49,40,51,58,51,51,52,52,63,65,67,69,72,72,65,64,60,67,61,55,47,62,63,55,54,61,50,61,63,49,33,36,44,42,47,48,51,40,41,42,50,49,60,65,63,69,62,69,68,52,58,44,42,37,34,36,40,32,40,55,55,48,48,50,44,53,42,47,42,48,45,27,16,22,27,43,46,47,46,26,34,37,26,41,40,37,19
,27,34,37,22,26,27,25,10,14,0,-6,8,5,22,32,32,24,15,32,46,47,3,17,32,35,43,33,14,11,30,20,20,38,43,32,31,27,25,32,32,27,32,7,8,37,49,49,35,40,49,49,51,44,30,43,38,35,41,54,59,49,49,33,26,30,37,34,37,37,32,30,32,34,30,30,36,33,47,49,36,36,43,40,42,51,35,49,44,27,35,39,44,30,25,45,51,62,60,43,55,50,47,52,52,51,50,48,62,58,61,67,79,60,60,63,50,44,54,69,76,77,76,59,51,54,58,61,53,50,51,55,51,65,74,78,77,67,63,60,63,60,54,66,69,69,60,63,72,75,74,80,84,73,65,73,65,59,61,65,75,83,73,73,72,78,69,73,79,79,86,83,89,91,78,80,82,81,72,68,65,72,83,78,75,78,67,78,72,69,70,77,82,83,87,80,70,70,81,81,83,83,78,75,75,69,75,80,84,70,84,85,78,78,81,78,75,69,78,78,72,79,78,68,67,75,80,78,83,73,78,77,77,75,79,82,79,90,72,72,68,71,64,60,69,78,77,71,81,66,76,68,65,68,62,59,53,58,65,54,53,62,63,71,66,60,58,63,61,69,64,72,72,77,79,72,66,72,64,53,45,57,58,62,71,78,79,77,78,76,60,58,47,55,55,50,67,59,52,45,53,48,50,48,41,44,45,49,47,44,42,47,47,39,37,49,48,38,46,34,48,56,56,63,64,59,34,36,40,36,33,41,47,41,40,33,23,23,30,28,16,20,33,37,35,29,28,30,34,36,30,28,39,37,21,13,16,31,32,17,37,38,46,35,38,36
,36,40,37,30,23,32,23,23,25,23,16,18,13,20,24,32,26,19,18,16,11,26,32,28,27,32,25,9,19,12,4,3,-3,6,16,30,35,32,17,33,45,45,16,10,22,31,31,39,31,34,40,43,41,35,32,33,38,38,31,42,39,19,28,32,36,22,26,39,51,51,38,40,34,48,43,29,29,25,44,32,37,34,37,34,33,29,25,31,46,52,48,52,38,50,58,65,43,37,52,62,55,58,58,63,70,53,53,69,55,57,53,70,58,61,48,49,48,55,69,69,71,75,75,82,82,61,63,67,47,60,67,70,72,64,69,73,60,71,60,69,79,85,80,82,76,68,77,80,82,77,69,57,63,74,72,76,83,79,72,73,81,79,68,70,65,78,82,85,91,87,84,80,83,80,77,76,74,78,85,87,88,90,86,85,93,85,78,84,89,90,94,75,74,77,88,93,89,89,87,77,85,92,97,92,75,80,89,78,78,84,88,92,95,86,85,93,95,85,83,69,80,82,75,75,75,85,87,79,83,85,86,90,92,89,67,72,78,79,71,66,73,79,80,73,71,74,80,75,75,64,62,68,74,76,64,56,68,65,64,76,82,84,72,55,57,64,57,58,60,66,68,68,63,62,62,63,64,58,55,74,74,68,74,74,68,65,59,62,57,48,55,57,58,53,42,51,67,41,41,48,62,68,60,52,50,57,52,43,42,44,48,43,41,46,43,52,52,51,40,48,49,35,30,28,34,30,42,45,34,29,39,42,23,34,29,32,36,37,39,21,24,25,24,27,23,28,27,29,32,24,30,30,15,4,-3,2,11,38,41,16,17,19,27,28,10
,5,21,31,37,34,19,10,14,45,41,35,33,32,26,27,28,24,18,12,14,23,29,25,21,21,23,25,24,34,34,17,27,31,29,24,35,33,35,39,37,40,37,38,36,38,41,21,19,29,34,35,22,18,19,30,45,29,30,24,33,43,42,35,34,41,34,33,25,34,43,32,37,35,29,19,19,27,25,31,42,42,37,22,25,34,27,31,40,35,34,41,46,47,49,52,53,53,44,43,43,52,53,50,47,51,62,52,51,43,44,45,43,47,41,51,47,59,60,54,55,54,61,64,47,62,55,50,48,65,52,64,77,74,70,65,60,50,60,62,54,69,78,69,50,59,65,56,54,72,66,83,76,65,80,75,68,75,82,84,67,65,73,85,87,92,92,76,75,63,69,73,74,80,68,77,73,79,81,74,68,72,87,79,78,69,69,62,78,82,85,76,81,72,72,78,78,72,71,75,78,80,72,78,81,80,78,73,82,79,64,69,77,75,71,76,81,85,84,84,86,89,79,83,77,81,81,74,83,88,90,74,74,68,76,75,70,75,68,80,76,64,67,66,85,84,77,81,85,77,65,61,61,64,59,71,77,76,55,50,62,55,64,60,56,63,59,62,51,57,60,65,70,69,54,60,64,56,53,62,61,64,56,47,45,53,62,72,79,78,78,56,52,58,65,72,68,59,52,50,51,51,61,63,67,68,58,60,60,54,62,60,58,42,28,39,55,40,52,67,60,43,32,33,42,54,44,32,26,33,40,35,34,38,29,31,24,28,37,35,51,52,34,22,33,42,48,29,23,37,43,41,40,33,39,46,34,38,39,38,21,32,38,32,12,11
,5,4,18,33,23,19,29,25,34,25,19,29,28,4,-6,15,10,11,22,34,42,51,51,14,21,21,25,28,22,21,32,27,27,37,39,30,39,43,36,38,39,18,22,31,36,29,37,31,36,33,24,29,37,40,36,48,60,33,26,32,36,27,23,29,33,41,42,33,31,28,45,52,56,57,52,38,33,41,43,44,52,46,38,40,46,46,43,47,38,45,53,49,35,37,40,49,40,41,38,47,47,42,41,38,47,58,56,61,70,76,73,68,76,72,63,78,79,68,68,56,59,50,41,58,61,67,79,80,83,60,67,65,64,64,61,47,56,58,58,45,66,69,74,69,78,72,78,57,70,75,79,82,69,66,75,68,63,58,65,75,78,86,78,82,81,91,90,89,93,82,73,82,89,88,84,80,82,85,86,78,69,66,71,75,84,81,76,82,85,83,66,70,78,83,82,67,75,82,86,88,88,76,74,71,75,75,84,84,78,77,82,85,78,82,87,75,68,70,74,85,83,79,81,65,68,76,75,72,72,78,81,79,68,73,80,82,83,73,69,65,69,74,77,79,74,85,85,64,71,72,63,67,71,77,80,79,77,73,76,71,74,76,69,80,85,66,61,68,59,47,60,67,72,68,56,52,56,62,68,66,66,74,62,49,53,56,60,69,72,68,60,53,48,48,60,59,62,50,34,35,46,45,57,62,51,50,48,44,45,45,53,58,57,35,35,49,54,58,59,54,52,47,54,46,44,39,37,43,31,19,33,49,53,41,36,33,32,25,28,38,45,33,25,28,35,13,22,34,34,41,37,34,48,62,61,43,51,51,32,49,38,39,42,33,40
,44,29,11,5,22,34,35,29,18,28,31,12,27,27,27,26,29,23,8,15,27,39,32,22,31,39,34,34,32,33,33,31,26,18,13,20,23,28,23,10,10,18,23,16,15,13,6,7,5,17,15,32,33,24,41,41,37,38,39,32,37,39,42,40,38,34,27,26,33,40,33,40,38,33,33,37,43,44,38,41,35,39,46,45,42,43,43,51,52,40,42,41,48,49,59,41,37,34,41,49,50,42,56,54,68,74,74,78,62,78,72,70,60,74,58,44,55,48,57,53,70,52,48,58,51,60,50,46,57,56,57,61,51,59,63,59,78,74,71,74,60,64,59,70,66,60,75,80,57,72,72,78,66,66,75,75,57,68,65,66,57,73,70,71,64,67,57,55,68,74,71,70,70,72,78,77,72,71,77,84,79,90,86,78,73,67,81,78,70,78,82,73,68,80,86,85,81,73,76,70,64,75,80,79,87,86,86,79,75,83,82,79,79,85,87,78,79,86,85,78,76,79,78,82,84,83,81,75,78,64,73,80,77,76,71,76,75,72,77,79,81,86,88,70,65,74,73,75,78,72,69,70,67,55,65,57,71,86,75,61,60,62,64,66,70,75,73,79,74,55,53,64,61,61,58,61,64,58,51,62,65,75,76,54,41,43,52,53,76,62,50,56,52,60,60,56,55,46,45,44,48,42,43,54,44,43,47,54,55,54,46,46,50,39,43,51,51,55,62,44,49,61,62,51,49,34,42,41,28,45,34,32,35,18,23,26,26,37,41,34,22,14,15,10,15,9,14,23,27,21,21,26,36,9,7,21,36,17,4,24,31,36,40,33,17
,32,37,38,37,9,6,11,16,15,10,20,27,29,28,34,24,24,15,28,30,45,53,22,18,26,7,22,29,37,42,22,3,15,35,41,37,31,29,30,20,26,15,24,41,33,30,34,37,25,15,8,20,10,21,20,23,33,27,42,41,41,41,41,34,42,37,23,27,22,28,25,30,39,45,38,35,23,46,56,46,28,30,39,36,41,32,27,39,47,54,59,62,48,50,54,53,45,58,45,51,46,40,49,57,56,66,58,61,55,46,49,62,67,70,72,64,54,59,62,60,52,58,62,64,72,81,82,56,72,75,82,74,73,61,49,52,55,63,73,83,87,86,56,56,74,79,85,82,88,78,70,64,67,78,81,87,75,63,86,90,89,86,80,77,56,49,60,61,56,65,80,75,74,72,73,79,79,84,80,93,76,78,73,76,85,84,78,67,85,88,85,87,86,84,83,84,83,88,89,80,79,85,86,92,89,76,86,89,94,94,96,88,82,73,79,85,70,79,82,81,81,78,83,86,86,86,95,89,87,84,79,87,84,74,76,67,83,87,88,79,82,80,80,88,83,85,83,82,84,84,86,90,85,60,69,64,54,46,54,55,54,64,70,75,75,82,74,66,74,74,81,80,70,67,54,64,77,66,63,61,60,70,63,64,56,48,47,50,54,53,43,42,52,42,50,61,71,66,55,48,38,37,44,50,47,45,41,51,65,66,41,37,41,48,54,49,47,67,34,43,44,30,29,29,37,34,47,50,53,38,44,34,27,30,30,37,41,44,46,49,47,37,39,35,33,35,31,26,37,43,43,37,28,17,12,7,12,18,32,32,28,28,31,24,28
1960,24,37,40,33,27,26,23,38,5,3,8,20,19,30,35,29,24,24,30,24,24,25,26,24,27,32,27,30,28,20,20,28,22,26,29,35,41,39,27,37,42,48,35,17,21,26,35,40,45,40,31,25,25,26,32,33,39,31,30,20,22,13,27,31,29,29,24,23,15,17,25,28,33,35,37,33,38,36,38,32,28,29,34,21,30,41,41,47,49,57,34,50,48,57,41,37,46,45,47,38,51,51,48,65,66,68,76,66,50,54,67,60,57,53,54,50,54,57,63,72,56,58,73,80,80,81,82,77,72,67,69,61,70,63,60,66,72,75,73,79,81,61,59,59,71,78,83,83,81,76,68,72,78,81,84,82,71,65,65,72,78,81,76,82,75,63,80,88,66,73,66,77,80,80,76,73,82,83,87,83,82,77,78,74,73,65,68,76,80,79,85,90,91,81,71,79,83,72,83,80,74,78,78,85,77,81,85,80,85,90,72,76,80,80,78,74,67,80,83,82,71,71,78,81,81,82,66,77,81,84,85,76,78,84,72,67,73,81,83,86,90,80,84,82,68,70,60,67,75,85,92,85,72,63,58,71,66,63,62,64,68,65,66,61,74,69,72,68,73,69,72,68,72,52,58,60,55,63,64,57,62,60,60,59,59,56,61,62,56,65,55,51,45,42,53,51,50,45,51,59,62,59,58,52,53,53,50,45,40,36,35,41,44,50,38,42,48,55,56,59,56,47,43,43,50,53,50,43,45,51,50,36,54,38,29,34,37,40,49,53,50,26,25,30,11,9,10,23,33,37,26,26,28,24,31,22,13,15,32,39,19,15,23,34,34
,16,22,17,13,16,36,43,37,18,18,36,20,36,41,16,19,38,37,1,1,9,13,12,6,8,6,7,16,19,10,13,-2,-2,8,19,22,30,20,33,36,32,21,19,28,39,32,16,33,36,46,27,34,45,40,39,46,33,43,37,34,39,53,38,39,34,40,30,24,18,24,30,31,31,38,33,11,29,32,24,32,46,49,39,36,42,55,69,46,36,42,43,43,37,45,46,46,41,33,48,37,34,46,41,32,49,42,49,45,45,57,67,55,63,50,48,52,54,62,47,47,59,45,43,55,49,61,58,71,83,61,69,74,82,86,88,75,55,61,50,60,60,63,59,66,82,46,49,70,58,50,65,75,75,68,70,81,71,71,74,74,77,72,86,88,66,61,73,80,81,82,74,73,77,81,76,78,70,77,82,86,79,74,71,81,66,71,73,80,71,73,73,79,86,86,75,73,73,82,83,82,85,82,84,85,90,85,82,83,86,83,83,73,72,75,77,82,86,84,79,85,86,91,77,80,67,70,82,66,73,81,85,81,63,63,75,81,80,76,83,77,68,80,80,88,85,88,88,84,73,78,79,82,85,86,78,74,84,76,64,64,71,75,77,68,79,85,84,81,80,70,64,56,67,71,66,52,44,57,72,74,70,74,73,72,70,74,65,40,44,60,73,73,56,54,53,52,53,62,56,42,51,55,60,54,45,48,65,64,53,55,49,44,34,30,34,51,56,56,48,47,51,39,33,36,32,34,43,43,42,42,41,26,27,30,30,36,35,43,47,40,37,33,26,36,40,37,38,31,29,15,25,32,31,32,26,20,19,17,25,28,35,34,22,16,23
,26,18,30,31,27,29,41,38,29,17,18,19,23,33,45,38,25,16,15,18,27,40,34,32,39,37,39,9,3,26,0,-6,15,31,38,47,34,12,23,20,13,5,11,24,29,24,27,30,14,24,27,21,33,36,19,19,35,39,37,33,9,14,18,31,37,37,36,41,35,43,37,34,40,41,40,39,35,34,44,42,43,33,44,41,39,48,53,61,72,42,32,36,34,45,56,61,55,56,61,43,51,57,42,40,39,42,45,51,53,59,66,65,62,43,56,66,84,87,64,49,60,54,61,50,60,58,52,49,58,61,60,65,71,57,71,80,80,89,89,84,67,68,73,77,67,68,63,74,77,83,78,82,62,69,79,67,71,77,75,82,80,79,70,76,78,86,89,90,68,81,67,77,78,79,80,78,76,75,83,89,87,73,73,74,77,68,71,77,92,83,77,80,84,75,72,72,71,80,78,78,81,82,74,70,74,81,78,64,82,70,80,80,80,75,82,81,80,85,73,66,64,63,61,77,76,72,76,81,76,71,71,85,79,71,75,77,80,82,85,76,76,80,87,84,71,75,77,64,61,71,75,76,81,71,66,78,78,67,63,68,66,61,50,53,52,61,62,65,58,55,58,60,59,60,64,73,62,58,55,52,54,57,54,55,70,50,52,58,66,65,57,64,65,49,51,58,45,41,40,43,51,36,42,42,40,46,38,36,34,30,41,51,51,45,40,33,33,33,33,41,36,34,32,39,43,43,36,34,33,40,46,50,56,53,52,51,47,55,48,49,39,36,39,31,25,18,15,15,13,20,22,24,37,26,13,23,34,32,24,35,21,27,31,22,5
,8,22,25,26,28,31,32,35,35,39,30,32,34,19,15,11,26,34,32,39,31,22,23,6,10,17,19,14,17,23,15,21,31,32,14,23,30,19,0,21,28,28,22,23,23,19,5,23,37,37,36,28,9,15,27,24,14,18,26,25,28,34,33,33,34,33,35,35,33,25,35,35,34,29,36,38,38,28,34,34,31,32,47,51,61,50,42,46,54,43,60,51,49,47,36,47,47,45,46,35,44,54,50,50,56,61,63,64,54,67,67,47,46,43,47,47,53,56,69,54,52,54,68,77,60,61,63,65,76,51,40,57,66,68,66,72,77,63,71,59,67,61,51,62,71,76,77,74,68,72,79,85,87,86,88,87,83,76,78,73,68,58,59,76,81,64,71,76,80,81,74,64,64,80,89,88,91,90,87,85,90,94,96,73,72,76,75,71,70,67,68,78,85,89,84,74,78,84,82,83,84,82,82,85,93,97,94,95,93,97,70,80,80,77,84,77,75,83,82,78,81,70,69,72,59,60,74,66,73,64,71,74,83,82,80,60,66,72,71,76,64,76,70,71,76,80,61,68,70,74,78,77,65,75,70,55,64,70,70,75,78,71,57,60,60,53,61,70,74,64,52,50,55,64,75,69,52,64,75,83,58,50,66,64,53,55,70,74,76,63,78,80,78,57,60,65,75,80,75,68,61,42,41,50,50,45,42,53,55,53,53,54,48,46,44,46,41,39,42,42,52,56,39,46,48,58,60,40,32,42,51,43,49,51,20,27,22,23,23,32,33,39,41,32,23,19,20,28,15,12,14,16,12,7,6,16,15,27,30,17,1,16,22,18,13
,22,34,40,41,22,36,39,30,37,37,20,5,3,11,20,26,25,37,37,43,38,37,40,39,50,36,32,27,23,27,35,34,32,16,32,37,37,35,36,18,15,25,32,34,29,30,24,18,35,25,29,20,17,30,30,25,32,19,31,41,48,55,52,58,35,52,35,41,24,23,30,32,43,43,33,41,30,31,36,50,45,35,48,45,36,33,41,43,32,29,33,40,32,27,37,44,53,50,39,54,53,65,70,59,63,54,66,65,48,41,57,45,55,47,49,65,74,73,68,70,71,71,72,76,81,78,86,79,80,59,67,71,75,56,69,77,72,68,76,64,63,81,90,87,66,73,70,57,57,65,66,65,68,68,63,63,76,72,77,82,81,73,81,77,73,67,60,70,76,88,93,85,84,90,81,74,80,74,77,80,93,84,81,80,80,70,74,79,80,77,80,86,83,72,80,80,83,85,93,85,82,90,87,82,74,78,78,88,96,87,74,73,76,72,76,79,63,70,85,80,66,74,86,83,67,68,65,79,77,71,71,67,71,61,81,77,81,72,75,79,82,85,82,68,71,73,74,72,70,73,80,75,79,74,57,64,68,57,58,66,63,66,68,71,75,82,72,56,69,70,55,53,61,61,65,67,72,51,58,44,55,62,49,45,55,51,52,73,75,71,66,50,52,51,45,42,40,60,66,66,64,64,48,46,52,47,47,48,40,42,48,55,53,40,48,66,61,44,37,47,38,43,35,47,39,30,36,36,48,60,47,42,46,26,19,23,28,24,23,17,15,24,23,22,38,44,44,43,30,28,39,30,22,22,22,33,38,46,62,55,50,23,23,36,36
,17,11,27,26,32,33,26,40,48,21,27,37,35,26,-6,-6,-1,13,17,29,25,34,9,25,32,34,37,23,10,13,19,22,23,17,14,15,34,44,48,31,34,40,40,41,20,34,40,29,33,17,12,31,31,18,28,46,43,22,29,29,41,48,51,51,43,43,44,39,41,29,31,37,36,33,36,35,39,39,26,24,28,28,31,34,35,32,32,25,31,28,35,37,41,46,53,50,47,45,50,53,53,47,39,56,57,52,42,45,51,59,61,53,40,43,58,47,46,62,67,71,68,61,78,75,65,66,62,64,79,70,74,76,62,63,77,84,72,57,73,70,74,73,63,69,80,86,85,73,64,62,65,65,68,61,69,82,85,92,83,84,78,73,73,59,56,63,74,72,71,81,87,86,82,83,69,67,74,82,90,87,70,76,83,75,77,82,67,78,79,86,78,76,77,87,80,80,84,73,64,73,67,76,75,72,84,75,78,79,74,70,74,79,82,70,68,72,83,91,90,78,84,81,71,83,80,86,91,82,87,84,71,71,71,71,70,74,69,69,77,77,58,59,59,65,70,73,77,74,72,75,70,73,83,72,66,62,61,66,65,66,60,65,79,85,88,83,69,62,67,48,53,52,61,65,58,53,39,37,47,59,60,57,62,54,58,51,55,64,53,53,62,73,76,70,51,61,46,46,55,41,36,39,52,60,42,31,52,58,38,52,41,47,45,36,40,46,49,43,35,46,46,30,30,33,38,32,30,34,36,38,42,39,31,33,36,37,41,45,35,31,24,30,34,38,25,30,37,36,39,39,36,34,30,17,27,36,40,47,46,22,19,25,34,42,56
,56,29,38,30,36,37,34,12,11,35,30,1,20,21,21,10,18,22,26,31,28,27,28,27,20,1,11,10,15,26,15,22,24,26,28,26,16,16,24,36,44,51,43,36,38,25,33,33,19,3,6,12,22,25,30,30,35,39,40,43,40,42,38,41,35,31,24,33,40,26,29,34,40,38,32,41,56,53,44,46,49,51,54,37,40,23,21,33,36,39,39,41,43,43,45,48,49,43,42,44,47,49,49,55,60,58,58,56,65,50,69,55,61,52,60,42,39,38,58,66,62,50,62,51,63,54,43,53,43,44,52,51,51,67,75,62,60,64,62,73,73,74,80,84,76,81,85,68,70,59,61,62,69,78,76,80,85,77,69,65,62,63,75,84,86,77,62,73,76,81,85,71,79,87,87,84,84,91,86,88,80,85,91,98,83,81,84,84,81,85,89,87,84,91,80,75,81,87,83,74,73,69,81,87,88,89,76,76,71,73,77,82,88,77,70,82,83,82,88,90,91,84,84,74,73,77,72,82,74,85,80,73,74,64,78,69,73,73,73,72,79,86,74,80,81,68,61,73,68,68,73,77,78,66,69,72,66,61,62,70,75,59,65,59,61,59,54,57,57,58,60,61,58,52,58,61,65,57,54,66,72,74,66,56,48,53,60,67,59,47,42,46,46,56,62,64,60,57,54,58,64,58,37,48,62,66,68,41,41,40,44,56,57,65,63,48,43,38,35,39,47,55,40,36,37,46,50,46,57,53,48,61,57,37,37,22,16,15,31,32,43,56,61,61,61,26,30,34,28,34,43,44,16,27,30,24,21,24,18,22,17,15,31,29,25
,30,32,35,35,32,17,39,40,33,29,26,28,36,39,40,21,34,24,15,24,41,41,46,48,49,44,29,31,21,16,22,32,31,9,33,35,7,-5,14,26,32,35,1,4,37,41,42,9,6,11,30,30,30,30,23,10,18,30,35,13,29,38,30,26,29,29,24,33,48,48,31,37,37,34,26,12,10,23,32,35,35,37,37,39,44,52,45,48,43,61,69,65,60,41,58,39,35,48,58,49,34,35,59,59,48,43,51,40,45,49,51,62,47,44,46,56,57,55,55,62,81,72,52,57,53,54,54,43,42,47,50,53,57,59,47,50,66,60,74,59,55,56,61,69,55,55,58,65,61,64,66,80,84,87,91,89,86,84,66,87,82,84,69,75,65,80,90,80,72,73,72,78,74,80,83,83,78,82,83,78,67,85,85,79,74,68,73,81,82,75,79,82,83,83,78,72,73,80,81,85,85,84,81,83,85,82,80,85,72,84,83,80,76,82,79,78,77,77,79,81,75,76,67,75,76,77,82,84,85,84,71,77,77,70,67,75,79,77,79,78,81,79,58,66,62,71,71,79,70,70,81,75,56,60,69,73,74,76,79,80,80,69,78,74,65,51,51,53,69,74,75,74,68,56,65,77,66,67,54,45,54,62,55,57,49,52,52,61,64,63,70,63,47,55,49,57,64,64,51,54,51,39,44,55,64,58,56,53,42,39,38,37,35,40,49,50,45,33,33,23,32,36,36,28,28,36,40,38,36,46,43,31,25,24,22,32,36,27,35,26,32,41,32,24,34,47,46,37,30,26,31,40,46,42,45,49,30,17,37,35,21,27,24,20,24
,24,10,20,25,17,19,9,-9,-7,-4,-5,6,13,32,31,7,13,29,38,35,33,33,33,16,3,14,30,24,35,35,33,37,46,37,25,19,25,19,7,16,15,4,12,8,20,17,20,28,12,11,8,0,19,15,21,20,25,29,36,30,30,12,29,27,21,19,40,47,42,40,30,24,26,38,46,41,40,56,51,51,42,41,30,34,51,55,60,66,56,67,60,48,52,61,60,42,57,57,53,51,54,67,79,84,68,55,61,62,64,58,68,68,68,55,49,46,43,53,59,67,53,58,60,51,53,53,53,68,67,63,67,61,68,74,74,75,59,61,56,52,58,63,63,68,60,59,65,74,60,76,65,73,62,70,72,81,81,73,77,63,60,66,75,66,75,78,60,66,73,67,56,69,67,67,64,71,63,60,56,75,82,90,80,73,73,77,69,75,84,85,68,79,82,80,88,90,92,88,90,88,74,82,87,79,67,79,80,82,76,66,70,80,76,79,82,83,82,73,74,81,76,72,66,76,79,84,70,71,78,64,72,79,75,61,75,82,88,68,60,65,69,69,75,80,78,69,74,78,64,74,73,78,75,68,67,58,64,72,76,77,80,80,80,83,78,73,78,71,67,62,63,57,64,76,80,73,55,50,52,50,47,55,60,62,64,62,69,71,74,75,75,66,64,50,55,60,55,49,45,50,50,45,39,37,44,60,50,48,47,40,42,35,35,37,37,33,32,32,34,33,27,36,39,31,32,38,41,47,41,30,31,35,39,25,31,35,34,39,38,33,31,25,14,6,23,38,43,43,26,11,19,28,24,31,28,29,33,30,-1,-6,5,28,34,12,28
